datetime	platform	gsd	ard_metadata_version	catalog_id	utm_zone	quadkey	view:off_nadir	view:azimuth	view:incidence_angle	view:sun_azimuth	view:sun_elevation	proj:epsg	proj:geometry	proj:bbox	tile:data_area	tile:clouds_area	tile:clouds_percent	visual
2022-04-20 07:55:20+00:00	WV03	0.39	0.0.1	10400100770EF000	36	213131013202	28.3	82.0	58.6	39.5	40.0	32736	{'type': 'Polygon', 'coordinates': [[[305151.9775390625, 6733747.863769531], [305156.25, 6733747.863769531], [305156.25, 6729843.75], [304226.07421875, 6729843.75], [304217.529296875, 6729949.645996094], [304215.6982421875, 6730016.784667969], [304217.83447265625, 6730071.716308594], [304217.529296875, 6730175.476074219], [304229.736328125, 6730419.921875], [304230.95703125, 6730499.8779296875], [304227.294921875, 6730591.735839844], [304221.19140625, 6730671.9970703125], [304203.79638671875, 6730784.3017578125], [304201.66015625, 6730809.9365234375], [304201.66015625, 6730898.4375], [304197.998046875, 6730950.012207031], [304197.998046875, 6730981.4453125], [304201.66015625, 6731032.1044921875], [304202.2705078125, 6731070.251464844], [304194.9462890625, 6731177.062988281], [304197.3876953125, 6731487.121582031], [304202.880859375, 6731623.229980469], [304203.79638671875, 6731708.679199219], [304197.998046875, 6731783.447265625], [304182.7392578125, 6731893.310546875], [304181.21337890625, 6731954.9560546875], [304184.26513671875, 6732005.920410156], [304190.36865234375, 6732045.2880859375], [304199.21875, 6732123.107910156], [304220.5810546875, 6732396.240234375], [304222.10693359375, 6732460.021972656], [304218.1396484375, 6732529.602050781], [304218.1396484375, 6732564.697265625], [304221.19140625, 6732590.637207031], [304230.04150390625, 6732636.1083984375], [304234.92431640625, 6732670.8984375], [304245.91064453125, 6732783.8134765625], [304247.4365234375, 6732826.232910156], [304243.7744140625, 6732910.7666015625], [304245.60546875, 6733093.566894531], [304240.1123046875, 6733143.615722656], [304216.9189453125, 6733280.944824219], [304212.95166015625, 6733319.091796875], [304212.95166015625, 6733339.538574219], [304222.10693359375, 6733428.649902344], [304227.294921875, 6733501.281738281], [304227.9052734375, 6733583.068847656], [304222.10693359375, 6733641.662597656], [304207.763671875, 6733705.4443359375], [304291.68701171875, 6733711.5478515625], [304619.140625, 6733721.923828125], [305151.9775390625, 6733747.863769531]]]}	304181.21337890625,6729843.75,305156.25,6733747.863769531	3.6	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/southafrica-flooding22/ard/36/213131013202/2022-04-20/10400100770EF000-visual.tif
2022-04-20 07:55:20+00:00	WV03	0.39	0.0.1	10400100770EF000	36	213131013203	28.3	82.0	58.7	39.5	40.0	32736	{'type': 'Polygon', 'coordinates': [[[310155.33447265625, 6734009.3994140625], [310156.25, 6729843.75], [304843.75, 6729843.75], [304843.75, 6733732.91015625], [310155.33447265625, 6734009.3994140625]]]}	304843.75,6729843.75,310156.25,6734009.3994140625	21.3	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/southafrica-flooding22/ard/36/213131013203/2022-04-20/10400100770EF000-visual.tif
2022-04-20 07:55:21+00:00	WV03	0.39	0.0.1	10400100770EF000	36	213131013212	27.9	81.8	59.1	39.5	40.0	32736	{'type': 'Polygon', 'coordinates': [[[315150.7568359375, 6734279.1748046875], [315156.25, 6729843.75], [309843.75, 6729843.75], [309843.75, 6733995.9716796875], [315150.7568359375, 6734279.1748046875]]]}	309843.75,6729843.75,315156.25,6734279.1748046875	22.7	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/southafrica-flooding22/ard/36/213131013212/2022-04-20/10400100770EF000-visual.tif
2022-04-20 07:55:21+00:00	WV03	0.39	0.0.1	10400100770EF000	36	213131013213	27.6	81.7	59.5	39.5	40.0	32736	{'type': 'Polygon', 'coordinates': [[[320152.28271484375, 6734540.100097656], [320156.25, 6729843.75], [314843.75, 6729843.75], [314843.75, 6734263.000488281], [320152.28271484375, 6734540.100097656]]]}	314843.75,6729843.75,320156.25,6734540.100097656	24.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/southafrica-flooding22/ard/36/213131013213/2022-04-20/10400100770EF000-visual.tif
2022-04-20 07:55:21+00:00	WV03	0.39	0.0.1	10400100770EF000	36	213131013220	28.3	81.9	58.6	39.5	39.9	32736	{'type': 'Polygon', 'coordinates': [[[304217.529296875, 6730156.25], [305156.25, 6730156.25], [305156.25, 6724843.75], [304191.2841796875, 6724844.055175781], [304197.08251953125, 6725014.0380859375], [304161.9873046875, 6725854.4921875], [304225.4638671875, 6726592.4072265625], [304202.880859375, 6726815.185546875], [304243.46923828125, 6727095.947265625], [304241.02783203125, 6727348.937988281], [304219.05517578125, 6727543.640136719], [304254.7607421875, 6728068.84765625], [304232.48291015625, 6728513.488769531], [304244.9951171875, 6728656.6162109375], [304240.41748046875, 6729149.475097656], [304267.27294921875, 6729454.040527344], [304227.9052734375, 6729710.693359375], [304217.529296875, 6730156.25]]]}	304161.9873046875,6724843.75,305156.25,6730156.25	4.9	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/southafrica-flooding22/ard/36/213131013220/2022-04-20/10400100770EF000-visual.tif
2022-04-20 07:55:21+00:00	WV03	0.39	0.0.1	10400100770EF000	36	213131013221	28.2	81.9	58.8	39.5	39.9	32736	{'type': 'Polygon', 'coordinates': [[[304843.75, 6730156.25], [304843.75, 6724843.75], [310156.25, 6724843.75], [310156.25, 6730156.25], [304843.75, 6730156.25]]]}	304843.75,6724843.75,310156.25,6730156.25	28.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/southafrica-flooding22/ard/36/213131013221/2022-04-20/10400100770EF000-visual.tif
2022-04-20 07:55:21+00:00	WV03	0.39	0.0.1	10400100770EF000	36	213131013230	27.9	81.8	59.1	39.5	39.9	32736	{'type': 'Polygon', 'coordinates': [[[309843.75, 6730156.25], [309843.75, 6724843.75], [315156.25, 6724843.75], [315156.25, 6730156.25], [309843.75, 6730156.25]]]}	309843.75,6724843.75,315156.25,6730156.25	28.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/southafrica-flooding22/ard/36/213131013230/2022-04-20/10400100770EF000-visual.tif
2022-04-20 07:55:21+00:00	WV03	0.39	0.0.1	10400100770EF000	36	213131013231	27.5	81.6	59.5	39.5	39.9	32736	{'type': 'Polygon', 'coordinates': [[[314843.75, 6730156.25], [314843.75, 6724843.75], [320156.25, 6724843.75], [320156.25, 6730156.25], [314843.75, 6730156.25]]]}	314843.75,6724843.75,320156.25,6730156.25	28.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/southafrica-flooding22/ard/36/213131013231/2022-04-20/10400100770EF000-visual.tif
2022-04-20 07:55:21+00:00	WV03	0.39	0.0.1	10400100770EF000	36	213131013302	27.4	81.7	59.7	39.5	40.0	32736	{'type': 'Polygon', 'coordinates': [[[321614.990234375, 6734617.3095703125], [321631.77490234375, 6733307.189941406], [321654.35791015625, 6732643.127441406], [321677.8564453125, 6732377.9296875], [321672.66845703125, 6731564.025878906], [321695.556640625, 6730972.595214844], [321679.38232421875, 6730511.779785156], [321688.8427734375, 6729843.75], [319843.75, 6729843.75], [319843.75, 6734524.5361328125], [321614.990234375, 6734617.3095703125]]]}	319843.75,6729843.75,321695.556640625,6734617.3095703125	8.5	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/southafrica-flooding22/ard/36/213131013302/2022-04-20/10400100770EF000-visual.tif
2022-04-20 07:55:21+00:00	WV03	0.38	0.0.1	10400100770EF000	36	213131013320	27.3	81.6	59.7	39.5	39.9	32736	{'type': 'Polygon', 'coordinates': [[[319843.75, 6730156.25], [319843.75, 6724843.75], [321744.07958984375, 6724843.75], [321766.66259765625, 6726379.699707031], [321731.5673828125, 6726856.994628906], [321730.65185546875, 6727207.946777344], [321705.322265625, 6727409.973144531], [321689.75830078125, 6727762.145996094], [321685.48583984375, 6728075.5615234375], [321712.34130859375, 6728946.838378906], [321684.5703125, 6730156.25], [319843.75, 6730156.25]]]}	319843.75,6724843.75,321766.66259765625,6730156.25	9.9	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/southafrica-flooding22/ard/36/213131013320/2022-04-20/10400100770EF000-visual.tif
