datetime	platform	gsd	ard_metadata_version	catalog_id	utm_zone	quadkey	view:off_nadir	view:azimuth	view:incidence_angle	view:sun_azimuth	view:sun_elevation	proj:epsg	proj:geometry	proj:bbox	tile:data_area	tile:clouds_area	tile:clouds_percent	visual
2022-04-14 10:48:16+00:00	WV01	0.96	0.0.1	10200100C3078400	36	213131023331	45.0	82.9	40.3	340.9	48.7	32736	{'type': 'Polygon', 'coordinates': [[[255689.39208984375, 6650156.25], [260156.25, 6650156.25], [260156.25, 6644843.75], [255762.3291015625, 6644843.75], [255772.705078125, 6645117.492675781], [255736.6943359375, 6645511.474609375], [255741.5771484375, 6645721.130371094], [255706.1767578125, 6645973.5107421875], [255702.81982421875, 6646189.5751953125], [255727.84423828125, 6646408.0810546875], [255726.62353515625, 6646666.259765625], [255766.90673828125, 6646843.26171875], [255758.6669921875, 6647070.9228515625], [255781.55517578125, 6647248.840332031], [255750.732421875, 6647537.2314453125], [255784.912109375, 6647734.9853515625], [255776.3671875, 6647857.666015625], [255792.54150390625, 6648158.264160156], [255775.45166015625, 6648347.473144531], [255787.353515625, 6648572.692871094], [255778.1982421875, 6648638.000488281], [255721.74072265625, 6648773.193359375], [255660.400390625, 6649260.25390625], [255614.31884765625, 6649377.746582031], [255568.54248046875, 6649573.974609375], [255572.509765625, 6649695.4345703125], [255606.689453125, 6649872.4365234375], [255689.39208984375, 6650156.25]]]}	255568.54248046875,6644843.75,260156.25,6650156.25	23.5	3.1	13	https://maxar-opendata.s3.amazonaws.com/events/southafrica-flooding22/ard/36/213131023331/2022-04-14/10200100C3078400-visual.tif
2022-04-14 10:48:16+00:00	WV01	0.96	0.0.1	10200100C3078400	36	213131023333	45.0	82.1	40.2	340.9	48.6	32736	{'type': 'Polygon', 'coordinates': [[[255770.56884765625, 6645156.25], [260156.25, 6645156.25], [260156.25, 6639843.75], [255738.525390625, 6639843.75], [255748.9013671875, 6642254.638671875], [255587.7685546875, 6642664.1845703125], [255731.8115234375, 6643216.857910156], [255770.56884765625, 6645156.25]]]}	255587.7685546875,6639843.75,260156.25,6645156.25	23.5	0.4	1	https://maxar-opendata.s3.amazonaws.com/events/southafrica-flooding22/ard/36/213131023333/2022-04-14/10200100C3078400-visual.tif
2022-04-14 10:48:16+00:00	WV01	0.95	0.0.1	10200100C3078400	36	213131032220	44.8	82.8	40.6	340.9	48.7	32736	{'type': 'Polygon', 'coordinates': [[[259843.75, 6650156.25], [259843.75, 6644843.75], [265156.25, 6644843.75], [265156.25, 6650156.25], [259843.75, 6650156.25]]]}	259843.75,6644843.75,265156.25,6650156.25	28.2	6.1	21	https://maxar-opendata.s3.amazonaws.com/events/southafrica-flooding22/ard/36/213131032220/2022-04-14/10200100C3078400-visual.tif
2022-04-14 10:48:16+00:00	WV01	0.94	0.0.1	10200100C3078400	36	213131032221	44.5	82.6	40.8	340.9	48.7	32736	{'type': 'Polygon', 'coordinates': [[[264843.75, 6650156.25], [264843.75, 6644843.75], [270156.25, 6644843.75], [270156.25, 6650156.25], [264843.75, 6650156.25]]]}	264843.75,6644843.75,270156.25,6650156.25	28.2	5.6	20	https://maxar-opendata.s3.amazonaws.com/events/southafrica-flooding22/ard/36/213131032221/2022-04-14/10200100C3078400-visual.tif
2022-04-14 10:48:16+00:00	WV01	0.95	0.0.1	10200100C3078400	36	213131032222	44.8	82.0	40.5	340.9	48.6	32736	{'type': 'Polygon', 'coordinates': [[[259843.75, 6645156.25], [259843.75, 6639843.75], [265156.25, 6639843.75], [265156.25, 6645156.25], [259843.75, 6645156.25]]]}	259843.75,6639843.75,265156.25,6645156.25	28.2	1.8	6	https://maxar-opendata.s3.amazonaws.com/events/southafrica-flooding22/ard/36/213131032222/2022-04-14/10200100C3078400-visual.tif
2022-04-14 10:48:16+00:00	WV01	0.94	0.0.1	10200100C3078400	36	213131032223	44.6	81.9	40.8	340.9	48.6	32736	{'type': 'Polygon', 'coordinates': [[[264843.75, 6645156.25], [264843.75, 6639843.75], [270156.25, 6639843.75], [270156.25, 6645156.25], [264843.75, 6645156.25]]]}	264843.75,6639843.75,270156.25,6645156.25	28.2	1.3	4	https://maxar-opendata.s3.amazonaws.com/events/southafrica-flooding22/ard/36/213131032223/2022-04-14/10200100C3078400-visual.tif
2022-04-14 10:48:16+00:00	WV01	0.93	0.0.1	10200100C3078400	36	213131032230	44.2	82.5	41.1	340.9	48.7	32736	{'type': 'Polygon', 'coordinates': [[[269843.75, 6650156.25], [269843.75, 6644843.75], [275156.25, 6644843.75], [275156.25, 6650156.25], [269843.75, 6650156.25]]]}	269843.75,6644843.75,275156.25,6650156.25	28.2	0.4	1	https://maxar-opendata.s3.amazonaws.com/events/southafrica-flooding22/ard/36/213131032230/2022-04-14/10200100C3078400-visual.tif
2022-04-14 10:48:16+00:00	WV01	0.92	0.0.1	10200100C3078400	36	213131032231	44.0	82.4	41.4	340.9	48.6	32736	{'type': 'Polygon', 'coordinates': [[[274843.75, 6650156.25], [274843.75, 6644843.75], [280156.25, 6644843.75], [280156.25, 6650156.25], [274843.75, 6650156.25]]]}	274843.75,6644843.75,280156.25,6650156.25	28.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/southafrica-flooding22/ard/36/213131032231/2022-04-14/10200100C3078400-visual.tif
2022-04-14 10:48:16+00:00	WV01	0.93	0.0.1	10200100C3078400	36	213131032232	44.3	81.8	41.1	340.9	48.6	32736	{'type': 'Polygon', 'coordinates': [[[269843.75, 6645156.25], [269843.75, 6639843.75], [274963.37890625, 6639843.75], [275156.25, 6639861.755371094], [275156.25, 6645156.25], [269843.75, 6645156.25]]]}	269843.75,6639843.75,275156.25,6645156.25	28.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/southafrica-flooding22/ard/36/213131032232/2022-04-14/10200100C3078400-visual.tif
2022-04-14 10:48:16+00:00	WV01	0.92	0.0.1	10200100C3078400	36	213131032233	44.1	81.7	41.4	340.9	48.6	32736	{'type': 'Polygon', 'coordinates': [[[274843.75, 6645156.25], [274843.75, 6639843.75], [274963.37890625, 6639843.75], [275989.07470703125, 6639940.7958984375], [280156.25, 6640382.080078125], [280156.25, 6645156.25], [274843.75, 6645156.25]]]}	274843.75,6639843.75,280156.25,6645156.25	26.8	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/southafrica-flooding22/ard/36/213131032233/2022-04-14/10200100C3078400-visual.tif
