datetime	platform	gsd	ard_metadata_version	catalog_id	utm_zone	quadkey	view:off_nadir	view:azimuth	view:incidence_angle	view:sun_azimuth	view:sun_elevation	proj:epsg	grid:code	proj:bbox	tile:data_area	tile:clouds_area	tile:clouds_percent	visual	ms_analytic	pan_analytic	data-mask
2024-09-21 23:05:30+00:00	WV02	0.48	0.0.1	1030010105395900	59	211331002112	11.1	273.5	77.5	54.7	60.8	32759	MXRA-Z59-211331002112	210805.55340727582,8031507.32509763,215156.25,8035156.25	15.6	0.8	5	https://maxar-opendata.s3.amazonaws.com/events/Vanuatu-Earthquake-Dec17/ard/59/211331002112/2024-09-21/1030010105395900-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Vanuatu-Earthquake-Dec17/ard/59/211331002112/2024-09-21/1030010105395900-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Vanuatu-Earthquake-Dec17/ard/59/211331002112/2024-09-21/1030010105395900-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Vanuatu-Earthquake-Dec17/ard/59/211331002112/2024-09-21/1030010105395900-data-mask.gpkg
2024-09-21 23:05:30+00:00	WV02	0.48	0.0.1	1030010105395900	59	211331002113	11.4	273.4	77.1	54.7	60.8	32759	MXRA-Z59-211331002113	214843.75,8031564.304910111,220156.25,8035156.25	18.8	1.8	9	https://maxar-opendata.s3.amazonaws.com/events/Vanuatu-Earthquake-Dec17/ard/59/211331002113/2024-09-21/1030010105395900-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Vanuatu-Earthquake-Dec17/ard/59/211331002113/2024-09-21/1030010105395900-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Vanuatu-Earthquake-Dec17/ard/59/211331002113/2024-09-21/1030010105395900-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Vanuatu-Earthquake-Dec17/ard/59/211331002113/2024-09-21/1030010105395900-data-mask.gpkg
2024-09-21 23:05:30+00:00	WV02	0.49	0.0.1	1030010105395900	59	211331003002	11.7	273.3	76.9	54.7	60.8	32759	MXRA-Z59-211331003002	219843.75,8031635.793546905,220864.04340647062,8035156.25	3.4	0.6	18	https://maxar-opendata.s3.amazonaws.com/events/Vanuatu-Earthquake-Dec17/ard/59/211331003002/2024-09-21/1030010105395900-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Vanuatu-Earthquake-Dec17/ard/59/211331003002/2024-09-21/1030010105395900-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Vanuatu-Earthquake-Dec17/ard/59/211331003002/2024-09-21/1030010105395900-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Vanuatu-Earthquake-Dec17/ard/59/211331003002/2024-09-21/1030010105395900-data-mask.gpkg
2024-09-21 23:05:31+00:00	WV02	0.48	0.0.1	1030010105395900	59	211331002110	11.1	270.3	77.5	54.8	60.8	32759	MXRA-Z59-211331002110	210732.98276609494,8034843.75,215156.25,8040156.25	23.2	0.6	2	https://maxar-opendata.s3.amazonaws.com/events/Vanuatu-Earthquake-Dec17/ard/59/211331002110/2024-09-21/1030010105395900-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Vanuatu-Earthquake-Dec17/ard/59/211331002110/2024-09-21/1030010105395900-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Vanuatu-Earthquake-Dec17/ard/59/211331002110/2024-09-21/1030010105395900-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Vanuatu-Earthquake-Dec17/ard/59/211331002110/2024-09-21/1030010105395900-data-mask.gpkg
2024-10-02 23:08:13+00:00	WV02	0.5	0.0.1	1030010105CED800	59	211331002110	16.8	297.6	71.1	60.2	64.6	32759	MXRA-Z59-211331002110	210732.98276609494,8034843.75,215156.25,8040156.25	23.2	1.9	8	https://maxar-opendata.s3.amazonaws.com/events/Vanuatu-Earthquake-Dec17/ard/59/211331002110/2024-10-02/1030010105CED800-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Vanuatu-Earthquake-Dec17/ard/59/211331002110/2024-10-02/1030010105CED800-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Vanuatu-Earthquake-Dec17/ard/59/211331002110/2024-10-02/1030010105CED800-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Vanuatu-Earthquake-Dec17/ard/59/211331002110/2024-10-02/1030010105CED800-data-mask.gpkg
2024-10-08 23:02:17+00:00	GE01	0.45	0.0.1	105001003E2D2500	59	211331002112	18.6	205.9	69.3	66.0	64.9	32759	MXRA-Z59-211331002112	210805.55340727582,8031507.32509763,215156.25,8035156.25	15.6	2.7	17	https://maxar-opendata.s3.amazonaws.com/events/Vanuatu-Earthquake-Dec17/ard/59/211331002112/2024-10-08/105001003E2D2500-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Vanuatu-Earthquake-Dec17/ard/59/211331002112/2024-10-08/105001003E2D2500-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Vanuatu-Earthquake-Dec17/ard/59/211331002112/2024-10-08/105001003E2D2500-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Vanuatu-Earthquake-Dec17/ard/59/211331002112/2024-10-08/105001003E2D2500-data-mask.gpkg
2024-10-19 22:54:04+00:00	WV02	0.5	0.0.1	1030010107D6DD00	59	211331000332	15.8	52.8	72.3	76.4	65.3	32759	MXRA-Z59-211331000332	210714.13454128383,8039843.75,215156.25,8041518.06390703	7.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Vanuatu-Earthquake-Dec17/ard/59/211331000332/2024-10-19/1030010107D6DD00-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Vanuatu-Earthquake-Dec17/ard/59/211331000332/2024-10-19/1030010107D6DD00-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Vanuatu-Earthquake-Dec17/ard/59/211331000332/2024-10-19/1030010107D6DD00-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Vanuatu-Earthquake-Dec17/ard/59/211331000332/2024-10-19/1030010107D6DD00-data-mask.gpkg
2024-10-19 22:54:04+00:00	WV02	0.5	0.0.1	1030010107D6DD00	59	211331000333	15.5	52.0	72.6	76.4	65.3	32759	MXRA-Z59-211331000333	214843.75,8039843.75,220156.25,8041589.203043015	9.0	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Vanuatu-Earthquake-Dec17/ard/59/211331000333/2024-10-19/1030010107D6DD00-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Vanuatu-Earthquake-Dec17/ard/59/211331000333/2024-10-19/1030010107D6DD00-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Vanuatu-Earthquake-Dec17/ard/59/211331000333/2024-10-19/1030010107D6DD00-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Vanuatu-Earthquake-Dec17/ard/59/211331000333/2024-10-19/1030010107D6DD00-data-mask.gpkg
2024-10-19 22:54:04+00:00	WV02	0.5	0.0.1	1030010107D6DD00	59	211331001222	15.3	51.4	72.8	76.4	65.3	32759	MXRA-Z59-211331001222	219843.75,8039843.75,220749.24251358118,8041597.290465618	1.5	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Vanuatu-Earthquake-Dec17/ard/59/211331001222/2024-10-19/1030010107D6DD00-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Vanuatu-Earthquake-Dec17/ard/59/211331001222/2024-10-19/1030010107D6DD00-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Vanuatu-Earthquake-Dec17/ard/59/211331001222/2024-10-19/1030010107D6DD00-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Vanuatu-Earthquake-Dec17/ard/59/211331001222/2024-10-19/1030010107D6DD00-data-mask.gpkg
2024-10-19 22:54:05+00:00	WV02	0.5	0.0.1	1030010107D6DD00	59	211331002110	15.8	52.4	72.2	76.3	65.3	32759	MXRA-Z59-211331002110	210732.98276609494,8034843.75,215156.25,8040156.25	23.2	0.9	4	https://maxar-opendata.s3.amazonaws.com/events/Vanuatu-Earthquake-Dec17/ard/59/211331002110/2024-10-19/1030010107D6DD00-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Vanuatu-Earthquake-Dec17/ard/59/211331002110/2024-10-19/1030010107D6DD00-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Vanuatu-Earthquake-Dec17/ard/59/211331002110/2024-10-19/1030010107D6DD00-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Vanuatu-Earthquake-Dec17/ard/59/211331002110/2024-10-19/1030010107D6DD00-data-mask.gpkg
