datetime	platform	gsd	ard_metadata_version	catalog_id	utm_zone	quadkey	view:off_nadir	view:azimuth	view:incidence_angle	view:sun_azimuth	view:sun_elevation	proj:epsg	grid:code	proj:bbox	tile:data_area	tile:clouds_area	tile:clouds_percent	visual
2023-04-10 08:41:23+00:00	WV02	0.48	0.0.1	10300100E57BC400	35	300000303023	12.7	273.6	75.7	64.6	66.8	32735	MXRA-Z35-300000303023	708345.5448492974,9779843.75,710156.25,9784381.226338448	6.2	0.7	11	https://maxar-opendata.s3.amazonaws.com/events/Kalehe-DRC-Flooding-5-8-23/ard/35/300000303023/2023-04-10/10300100E57BC400-visual.tif
2023-04-10 08:41:23+00:00	WV02	0.49	0.0.1	10300100E57BC400	35	300000303032	13.0	273.5	75.4	64.6	66.8	32735	MXRA-Z35-300000303032	709843.75,9779843.75,715156.25,9784381.226338448	17.9	0.1	0	https://maxar-opendata.s3.amazonaws.com/events/Kalehe-DRC-Flooding-5-8-23/ard/35/300000303032/2023-04-10/10300100E57BC400-visual.tif
2023-04-10 08:41:23+00:00	WV02	0.49	0.0.1	10300100E57BC400	35	300000303033	13.4	273.5	75.0	64.6	66.8	32735	MXRA-Z35-300000303033	714843.75,9780415.046000907,715385.9882837525,9782140.976355596	0.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Kalehe-DRC-Flooding-5-8-23/ard/35/300000303033/2023-04-10/10300100E57BC400-visual.tif
2023-04-10 08:41:24+00:00	WV02	0.48	0.0.1	10300100E57BC400	35	300000303201	12.7	274.1	75.7	64.6	66.8	32735	MXRA-Z35-300000303201	705526.4927081369,9774843.75,710156.25,9780156.25	18.2	0.7	3	https://maxar-opendata.s3.amazonaws.com/events/Kalehe-DRC-Flooding-5-8-23/ard/35/300000303201/2023-04-10/10300100E57BC400-visual.tif
2023-04-10 08:41:24+00:00	WV02	0.48	0.0.1	10300100E57BC400	35	300000303203	12.8	274.6	75.6	64.5	66.7	32735	MXRA-Z35-300000303203	705123.6628828152,9769843.75,710156.25,9775156.25	24.2	0.3	1	https://maxar-opendata.s3.amazonaws.com/events/Kalehe-DRC-Flooding-5-8-23/ard/35/300000303203/2023-04-10/10300100E57BC400-visual.tif
2023-04-10 08:41:24+00:00	WV02	0.49	0.0.1	10300100E57BC400	35	300000303210	13.1	274.0	75.3	64.6	66.8	32735	MXRA-Z35-300000303210	709843.75,9774843.75,713309.6697606484,9780156.25	13.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Kalehe-DRC-Flooding-5-8-23/ard/35/300000303210/2023-04-10/10300100E57BC400-visual.tif
2023-04-10 08:41:24+00:00	WV02	0.49	0.0.1	10300100E57BC400	35	300000303212	13.1	274.5	75.2	64.5	66.7	32735	MXRA-Z35-300000303212	709843.75,9770398.584262554,712811.9726807643,9775156.25	8.9	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Kalehe-DRC-Flooding-5-8-23/ard/35/300000303212/2023-04-10/10300100E57BC400-visual.tif
2023-04-10 08:41:25+00:00	WV02	0.48	0.0.1	10300100E57BC400	35	300000303221	12.9	275.1	75.6	64.3	66.7	32735	MXRA-Z35-300000303221	705193.1873347184,9769550.428297617,707591.3462497606,9770156.25	0.8	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Kalehe-DRC-Flooding-5-8-23/ard/35/300000303221/2023-04-10/10300100E57BC400-visual.tif
2023-05-12 08:24:45+00:00	WV03	0.36	0.0.1	1040010084614200	35	300000303022	24.0	138.1	63.5	48.7	59.0	32735	MXRA-Z35-300000303022	702763.0615234375,9779843.75,705156.25,9783638.916015625	8.6	3.3	39	https://maxar-opendata.s3.amazonaws.com/events/Kalehe-DRC-Flooding-5-8-23/ard/35/300000303022/2023-05-12/1040010084614200-visual.tif
2023-05-12 08:24:45+00:00	WV03	0.36	0.0.1	1040010084614200	35	300000303023	23.8	138.5	63.7	48.7	59.0	32735	MXRA-Z35-300000303023	704843.75,9779843.75,710156.25,9783317.565917969	16.9	12.7	74	https://maxar-opendata.s3.amazonaws.com/events/Kalehe-DRC-Flooding-5-8-23/ard/35/300000303023/2023-05-12/1040010084614200-visual.tif
2023-05-12 08:24:45+00:00	WV03	0.36	0.0.1	1040010084614200	35	300000303032	23.6	139.2	64.0	48.7	59.0	32735	MXRA-Z35-300000303032	709843.75,9779843.75,715156.25,9782903.747558594	15.4	1.1	7	https://maxar-opendata.s3.amazonaws.com/events/Kalehe-DRC-Flooding-5-8-23/ard/35/300000303032/2023-05-12/1040010084614200-visual.tif
2023-05-12 08:24:45+00:00	WV03	0.36	0.0.1	1040010084614200	35	300000303033	23.4	139.6	64.2	48.7	59.0	32735	MXRA-Z35-300000303033	714843.75,9779843.75,717582.7026367188,9782609.86328125	7.1	0.4	6	https://maxar-opendata.s3.amazonaws.com/events/Kalehe-DRC-Flooding-5-8-23/ard/35/300000303033/2023-05-12/1040010084614200-visual.tif
2023-05-12 08:24:46+00:00	WV03	0.36	0.0.1	1040010084614200	35	300000303200	24.0	138.1	63.5	48.6	59.0	32735	MXRA-Z35-300000303200	702758.1787109375,9774843.75,705156.25,9780156.25	12.6	9.3	73	https://maxar-opendata.s3.amazonaws.com/events/Kalehe-DRC-Flooding-5-8-23/ard/35/300000303200/2023-05-12/1040010084614200-visual.tif
2023-05-12 08:24:46+00:00	WV03	0.36	0.0.1	1040010084614200	35	300000303201	23.8	138.6	63.7	48.6	59.0	32735	MXRA-Z35-300000303201	704843.75,9774843.75,710156.25,9780156.25	28.2	13.4	47	https://maxar-opendata.s3.amazonaws.com/events/Kalehe-DRC-Flooding-5-8-23/ard/35/300000303201/2023-05-12/1040010084614200-visual.tif
2023-05-12 08:24:46+00:00	WV03	0.36	0.0.1	1040010084614200	35	300000303202	23.9	138.2	63.6	48.6	59.0	32735	MXRA-Z35-300000303202	702772.216796875,9769843.75,705156.25,9775156.25	12.4	8.8	70	https://maxar-opendata.s3.amazonaws.com/events/Kalehe-DRC-Flooding-5-8-23/ard/35/300000303202/2023-05-12/1040010084614200-visual.tif
